Popularity,Duration,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature,Category
23,262.986,0.547,0.751,9,-6.799,1,0.0339,0.0126,0.0,0.226,0.516,148.988,4,Favoritas
0,192.054,0.783,0.449,9,-9.875,0,0.24,0.327,0.0,0.105,0.714,89.955,4,Favoritas
38,204.699,0.683,0.939,4,-3.623,0,0.0755,0.00422,3.77e-06,0.0893,0.84,95.084,4,Favoritas
45,197.48,0.522,0.644,2,-11.385,1,0.0534,0.223,0.0,0.75,0.914,154.978,4,Favoritas
30,254.946,0.555,0.904,0,-2.982,1,0.0466,4.59e-05,0.00157,0.363,0.634,112.317,3,Favoritas
62,313.097,0.477,0.836,0,-5.662,1,0.0506,0.033,3.43e-05,0.248,0.213,131.812,4,Favoritas
11,211.92,0.593,0.772,7,-4.926,1,0.0313,0.036,2.71e-05,0.0895,0.779,127.038,4,Favoritas
0,143.392,0.306,0.96,8,-4.973,1,0.125,0.0009,5.16e-05,0.291,0.295,152.029,4,Favoritas
16,279.96,0.245,0.945,7,-3.174,1,0.0589,0.000795,4.89e-06,0.192,0.358,154.126,4,Favoritas
11,190.253,0.417,0.522,9,-9.209,0,0.047,0.169,0.0,0.119,0.438,95.105,3,Favoritas
24,211.426,0.423,0.925,9,-4.884,0,0.0483,0.0286,0.14,0.541,0.497,120.995,4,Favoritas
50,252.933,0.651,0.579,2,-8.537,1,0.0279,0.015,0.000796,0.162,0.669,126.382,4,Favoritas
25,283.573,0.601,0.719,4,-5.281,1,0.028,0.00965,2.76e-06,0.0552,0.553,132.999,4,Favoritas
57,277.933,0.505,0.835,5,-5.524,1,0.0685,0.0418,1.12e-06,0.171,0.674,102.097,4,Favoritas
9,329.12,0.675,0.918,7,-5.667,1,0.0341,0.0168,0.0149,0.103,0.85,95.08,4,Favoritas
41,240.973,0.623,0.824,2,-5.493,1,0.113,0.156,1.15e-06,0.273,0.91,175.436,4,Favoritas
17,191.401,0.898,0.337,4,-8.208,1,0.101,0.616,0.0,0.122,0.623,114.0,4,Favoritas
23,261.519,0.44,0.82,5,-4.843,1,0.0362,0.00328,2.49e-05,0.357,0.513,164.986,4,Favoritas
0,271.853,0.519,0.699,4,-7.628,1,0.0473,0.0015,0.000222,0.294,0.305,127.832,4,Favoritas
22,300.373,0.725,0.741,1,-8.809,1,0.233,0.153,0.0,0.318,0.655,96.981,4,Favoritas
1,296.426,0.748,0.884,7,-5.471,1,0.0393,0.088,0.0,0.0528,0.956,99.024,4,Favoritas
0,253.475,0.77,0.594,0,-5.021,1,0.112,0.11,0.0,0.0785,0.842,130.064,4,Favoritas
49,331.933,0.941,0.46,7,-11.474,1,0.181,0.0951,0.000129,0.0686,0.598,120.0,4,Favoritas
29,271.386,0.846,0.804,7,-4.525,0,0.144,0.17,0.0,0.0483,0.896,92.513,4,Favoritas
28,224.072,0.602,0.944,6,-4.55,1,0.184,0.0123,0.0,0.298,0.742,139.974,4,Favoritas
50,193.109,0.67,0.318,2,-12.938,1,0.298,0.859,0.00198,0.106,0.304,85.806,4,Favoritas
1,242.569,0.733,0.65,6,-5.953,0,0.0312,0.00223,0.0,0.118,0.628,119.013,4,Favoritas
0,232.666,0.738,0.84,0,-5.082,1,0.0375,0.00939,0.0,0.113,0.857,117.025,4,Favoritas
30,327.19,0.725,0.761,9,-7.818,1,0.036,0.0177,4.91e-05,0.982,0.654,115.041,4,Favoritas
62,222.72,0.512,0.843,1,-6.283,0,0.183,0.405,0.0,0.241,0.58,156.388,3,Favoritas
38,222.214,0.769,0.729,7,-4.982,0,0.0994,0.248,0.0,0.0917,0.197,89.884,4,Favoritas
12,218.493,0.462,0.687,7,-4.787,1,0.0321,0.0299,2.11e-05,0.554,0.546,185.811,4,Favoritas
43,195.279,0.587,0.881,10,-4.201,0,0.11,0.00145,0.0,0.236,0.536,107.492,4,Favoritas
82,271.24,0.768,0.852,4,-6.215,1,0.038,0.214,7.36e-05,0.0723,0.867,128.373,4,Favoritas
71,139.56,0.534,0.725,6,-7.576,0,0.0333,0.188,0.0,0.0994,0.767,94.963,4,Favoritas
8,166.36,0.342,0.91,4,-7.748,1,0.0758,4.02e-05,0.000121,0.0823,0.547,140.452,4,Favoritas
24,255.0,0.663,0.909,4,-5.02,0,0.35,0.396,0.0,0.302,0.536,95.516,4,Favoritas
50,346.913,0.727,0.785,7,-4.526,1,0.308,0.0633,0.0,0.0658,0.616,91.983,4,Favoritas
49,334.04,0.791,0.755,6,-6.943,1,0.287,0.0827,0.0,0.0934,0.821,90.503,4,Favoritas
27,257.546,0.656,0.911,6,-4.425,0,0.191,0.0332,0.0,0.172,0.785,90.159,4,Favoritas
0,196.333,0.568,0.803,6,-1.964,1,0.0482,0.00322,2.05e-05,0.0566,0.728,97.975,4,Favoritas
0,167.613,0.73,0.82,7,-2.57,1,0.0349,0.267,1.44e-06,0.0532,0.967,137.03,4,Favoritas
0,215.253,0.574,0.984,4,-4.245,0,0.0685,0.0145,9.51e-05,0.769,0.7,95.896,4,Favoritas
52,190.746,0.552,0.932,8,-5.418,1,0.0488,0.0234,0.0,0.104,0.538,112.031,4,Favoritas
0,583.812,0.384,0.716,4,-7.285,1,0.0892,0.646,5.1e-06,0.873,0.28,81.729,4,Favoritas
12,211.72,0.372,0.431,6,-9.499,0,0.041,0.351,5.76e-06,0.0874,0.243,127.933,4,Favoritas
16,196.238,0.606,0.674,5,-3.919,1,0.035,0.495,0.0,0.135,0.446,170.067,4,Favoritas
46,224.413,0.766,0.464,0,-4.916,1,0.0346,0.472,0.0,0.191,0.475,127.648,4,Favoritas
12,222.573,0.703,0.839,7,-7.503,1,0.325,0.132,0.0,0.382,0.756,94.89,4,Favoritas
24,183.746,0.75,0.92,9,-3.469,0,0.0677,0.104,0.0,0.113,0.897,107.998,4,Favoritas
32,210.486,0.623,0.39,5,-7.858,1,0.0778,0.45,0.0,0.0977,0.899,97.302,4,Favoritas
22,207.946,0.552,0.963,7,-3.946,1,0.0433,0.0108,0.0294,0.09,0.771,179.972,4,Favoritas
48,212.416,0.781,0.286,9,-10.573,1,0.239,0.816,0.0,0.105,0.577,128.172,4,Favoritas
0,282.333,0.716,0.718,6,-6.534,0,0.0616,0.236,0.0,0.105,0.884,159.922,4,Favoritas
10,193.467,0.715,0.727,3,-8.461,1,0.0352,0.145,5.95e-06,0.0927,0.785,101.999,4,Favoritas
20,236.466,0.652,0.791,7,-4.902,1,0.0261,0.18,0.00104,0.159,0.535,128.989,4,Favoritas
38,190.906,0.562,0.906,4,-4.254,1,0.0369,0.0336,2.75e-06,0.0874,0.674,153.998,4,Favoritas
32,239.026,0.548,0.972,11,-3.442,1,0.141,0.0708,0.000503,0.381,0.829,92.378,4,Favoritas
31,231.666,0.52,0.946,7,-3.119,1,0.0623,0.00658,0.0,0.244,0.667,151.919,4,Favoritas
50,180.853,0.715,0.706,6,-6.668,1,0.0253,0.35,0.0,0.25,0.833,118.01,4,Favoritas
34,235.172,0.603,0.745,10,-5.366,1,0.0326,0.25,0.0,0.124,0.382,147.064,4,Favoritas
57,185.066,0.586,0.801,7,-5.105,1,0.0458,0.185,0.0,0.355,0.684,149.523,4,Favoritas
13,196.24,0.402,0.562,4,-8.256,0,0.041,0.508,0.0,0.0757,0.347,136.439,4,Favoritas
21,153.586,0.63,0.488,9,-10.248,0,0.0373,0.844,0.00505,0.102,0.801,101.722,4,Favoritas
9,212.226,0.508,0.972,10,-4.227,1,0.0647,0.0201,0.0351,0.128,0.573,160.011,4,Favoritas
17,206.215,0.893,0.515,7,-7.054,0,0.233,0.269,0.0,0.0853,0.746,109.008,4,Favoritas
8,196.133,0.341,0.697,9,-3.499,1,0.0358,0.00289,0.125,0.13,0.329,162.042,4,Favoritas
33,271.024,0.744,0.528,1,-8.733,1,0.101,0.118,5.32e-06,0.0859,0.634,100.025,4,Favoritas
10,243.8,0.513,0.771,10,-5.551,0,0.269,0.381,0.0,0.0829,0.227,84.894,4,Favoritas
0,275.306,0.833,0.758,4,-5.021,0,0.047,0.0358,7.54e-06,0.114,0.755,92.98,4,Favoritas
16,214.479,0.678,0.749,6,-7.057,1,0.0354,0.0034,2.88e-06,0.101,0.74,101.983,4,Favoritas
43,318.746,0.892,0.87,1,-5.378,1,0.208,0.198,0.0,0.199,0.925,93.009,4,Favoritas
41,300.133,0.586,0.847,1,-5.437,0,0.479,0.392,0.0,0.083,0.534,168.003,4,Favoritas
27,218.533,0.566,0.937,9,-4.119,0,0.0419,0.0143,0.0325,0.132,0.749,155.015,4,Favoritas
0,208.837,0.724,0.792,9,-5.398,0,0.0494,0.166,0.0,0.138,0.435,108.099,4,Favoritas
12,259.693,0.184,0.964,1,-4.544,1,0.41,0.00353,0.0,0.841,0.306,196.547,3,Favoritas
0,366.053,0.593,0.827,7,-5.732,1,0.03,0.0324,3.15e-06,0.0903,0.553,111.976,4,Favoritas
28,205.84,0.659,0.799,9,-4.331,1,0.0853,0.487,0.0,0.087,0.682,154.954,4,Favoritas
33,211.693,0.622,0.923,6,-4.673,0,0.0676,0.000649,0.011,0.156,0.41,107.545,4,Favoritas
0,307.536,0.543,0.543,8,-10.096,0,0.2,0.803,0.0,0.107,0.815,81.299,4,Favoritas
0,239.521,0.524,0.877,9,-5.772,1,0.049,0.0399,0.0,0.0565,0.6,151.054,4,Favoritas
71,369.6,0.482,0.721,0,-6.839,1,0.0321,0.731,0.0,0.189,0.557,95.263,4,Favoritas
85,292.88,0.502,0.89,4,-5.175,1,0.0364,0.000147,0.0117,0.217,0.259,133.52,4,Favoritas
66,165.426,0.38,0.0993,2,-20.567,1,0.0509,0.914,2.32e-05,0.0605,0.44,174.874,4,Favoritas
82,214.653,0.933,0.528,5,-6.472,0,0.161,0.112,0.312,0.163,0.754,109.967,4,Favoritas
71,340.742,0.598,0.676,0,-9.211,1,0.0279,0.13,0.225,0.112,0.805,114.169,4,Favoritas
7,354.32,0.414,0.404,0,-9.928,0,0.0499,0.271,0.0,0.3,0.224,71.105,4,Favoritas
77,170.293,0.66,0.748,2,-11.206,1,0.0284,0.0993,0.00585,0.283,0.972,143.549,4,Favoritas
73,258.013,0.795,0.435,4,-8.927,1,0.0324,0.0841,0.00026,0.0763,0.596,108.95,4,Favoritas
0,219.373,0.577,0.676,8,-7.575,1,0.0331,0.0144,1.36e-05,0.424,0.374,139.418,4,Favoritas
0,205.653,0.407,0.166,6,-15.154,1,0.033,0.911,2.41e-05,0.112,0.369,94.785,4,Favoritas
43,185.48,0.704,0.959,11,-4.429,0,0.155,0.278,4.99e-06,0.336,0.678,112.004,4,Favoritas
20,189.291,0.743,0.791,6,-6.676,0,0.0448,0.0118,0.0,0.036,0.885,113.033,4,Favoritas
11,230.106,0.275,0.336,0,-11.294,1,0.0485,0.647,0.0,0.364,0.0962,75.481,4,Favoritas
0,164.771,0.49,0.964,1,-4.579,1,0.157,0.000352,1.8e-05,0.302,0.514,92.046,4,Favoritas
0,283.5,0.79,0.186,6,-11.452,1,0.06,0.85,0.0,0.11,0.544,131.667,4,Favoritas
0,220.92,0.511,0.907,7,-4.053,1,0.0529,0.000108,0.0,0.318,0.677,148.101,4,Favoritas
10,227.967,0.586,0.916,2,-4.476,1,0.0497,0.0897,0.0,0.113,0.791,128.014,4,Favoritas
16,192.773,0.495,0.915,7,-4.1,0,0.042,0.001,8.95e-06,0.1,0.598,164.982,4,Favoritas
0,194.626,0.643,0.87,0,-3.247,1,0.0523,0.155,0.0,0.346,0.827,96.005,4,Favoritas
0,244.733,0.663,0.922,2,-5.273,1,0.0316,0.0115,0.0443,0.14,0.943,150.018,4,Favoritas
41,305.76,0.617,0.779,0,-5.015,1,0.0301,0.0875,0.000314,0.682,0.686,110.052,4,Favoritas
20,188.653,0.553,0.598,7,-5.369,1,0.027,0.0483,0.000504,0.0704,0.667,75.042,4,Favoritas
38,199.226,0.645,0.978,0,-2.02,1,0.0531,0.00276,0.0,0.273,0.923,100.068,4,Favoritas
0,282.933,0.647,0.885,2,-3.145,1,0.0604,0.0272,6.92e-06,0.16,0.833,164.044,4,Favoritas
30,237.0,0.712,0.857,7,-7.777,1,0.0465,0.0283,5.09e-05,0.0294,0.746,109.075,4,Favoritas
20,222.423,0.838,0.893,9,-5.063,1,0.164,0.197,0.0,0.0888,0.405,96.49,4,Favoritas
55,189.6,0.671,0.959,9,-4.271,1,0.135,0.276,0.0,0.0902,0.791,165.023,4,Favoritas
0,221.2,0.732,0.832,2,-5.699,1,0.0277,0.0292,0.000385,0.0652,0.833,104.994,4,Favoritas
0,135.226,0.734,0.833,9,-4.821,0,0.0902,0.0362,9.58e-06,0.232,0.874,117.612,4,Favoritas
9,313.997,0.644,0.926,6,-2.882,1,0.212,0.213,0.0,0.0997,0.928,94.044,4,Favoritas
0,228.325,0.313,0.608,7,-5.746,1,0.0367,0.114,1.06e-06,0.104,0.341,151.872,4,Favoritas
3,198.773,0.755,0.786,9,-6.417,1,0.0326,0.0235,0.0,0.137,0.855,136.085,4,Favoritas
38,208.48,0.669,0.898,1,-4.989,1,0.0893,0.00427,0.000312,0.0918,0.774,107.516,4,Favoritas
29,217.538,0.621,0.904,9,-5.83,1,0.0396,0.315,0.0,0.283,0.789,95.015,4,Favoritas
53,232.0,0.599,0.497,4,-11.172,0,0.0399,0.105,0.00257,0.111,0.618,157.989,4,Favoritas
29,203.0,0.232,0.935,4,-6.048,0,0.218,0.186,0.264,0.464,0.367,167.45,4,Favoritas
32,255.847,0.659,0.912,2,-4.839,1,0.0322,0.181,0.000353,0.205,0.866,102.029,4,Favoritas
43,145.213,0.572,0.899,4,-4.88,0,0.0633,0.00265,0.000384,0.0967,0.857,155.052,4,Favoritas
13,217.253,0.568,0.938,9,-4.767,1,0.0528,6.86e-05,0.0194,0.643,0.556,107.467,4,Favoritas
48,337.666,0.521,0.928,9,-3.548,0,0.0837,0.0235,0.0,0.0961,0.323,90.555,4,Favoritas
0,248.72,0.638,0.966,8,-4.931,1,0.0305,0.00459,0.011,0.0774,0.887,99.988,4,Favoritas
30,203.588,0.874,0.516,7,-6.184,0,0.161,0.377,0.0,0.0972,0.857,106.02,4,Favoritas
50,233.533,0.401,0.841,7,-6.096,1,0.0695,0.00267,8.28e-06,0.139,0.53,187.822,4,Favoritas
0,214.973,0.739,0.931,5,-4.937,1,0.0375,0.0601,1.2e-06,0.0979,0.802,98.997,4,Favoritas
0,263.933,0.632,0.935,9,-5.667,1,0.0419,0.00523,0.0,0.097,0.969,153.958,4,Favoritas
41,202.066,0.52,0.473,9,-4.901,0,0.0446,0.747,0.0,0.309,0.432,97.97,4,Favoritas
62,207.986,0.466,0.629,7,-4.684,1,0.0421,0.279,0.436,0.141,0.396,132.663,4,Favoritas
44,227.56,0.596,0.628,11,-6.017,1,0.0285,0.284,1.93e-05,0.122,0.631,99.939,4,Favoritas
64,198.56,0.694,0.935,7,-3.215,1,0.105,0.359,0.0,0.0324,0.797,92.478,4,Favoritas
65,217.0,0.683,0.846,7,-3.551,1,0.0422,0.0634,0.0,0.346,0.706,131.884,4,Favoritas
0,185.306,0.549,0.981,11,-3.558,0,0.059,0.0178,1.8e-06,0.438,0.873,82.331,4,Favoritas
0,201.649,0.518,0.917,8,-5.539,1,0.041,0.00172,8.33e-05,0.164,0.458,96.049,4,Favoritas
46,209.64,0.593,0.977,11,-4.015,0,0.159,0.00228,3.79e-06,0.0873,0.213,107.535,4,Favoritas
39,173.533,0.38,0.928,9,-3.905,1,0.141,0.0144,0.0,0.0822,0.386,193.121,4,Favoritas
0,305.795,0.377,0.925,2,-6.685,1,0.156,0.00923,0.164,0.354,0.105,159.865,4,Favoritas
15,255.64,0.402,0.929,7,-5.583,1,0.0992,0.0007,0.00111,0.4,0.276,107.567,4,Favoritas
22,179.453,0.486,0.909,10,-4.838,0,0.273,0.0013,0.00654,0.305,0.401,117.691,3,Favoritas
0,174.633,0.552,0.911,9,-5.777,0,0.0505,0.0167,0.0,0.402,0.797,169.912,4,Favoritas
34,195.186,0.592,0.912,5,-3.586,0,0.137,0.0884,0.000219,0.167,0.793,160.002,4,Favoritas
0,267.68,0.692,0.72,9,-4.906,1,0.0298,0.0338,0.0,0.173,0.866,93.017,4,Favoritas
0,246.942,0.501,0.713,2,-5.574,1,0.0356,0.000966,2.23e-05,0.37,0.78,169.973,4,Favoritas
0,240.033,0.477,0.798,7,-6.033,1,0.0372,0.000276,5.52e-05,0.0503,0.86,170.002,4,Favoritas
24,192.12,0.286,0.818,0,-6.836,1,0.186,0.0475,0.000113,0.13,0.314,137.883,4,Favoritas
49,254.653,0.669,0.914,7,-3.314,1,0.184,0.136,0.0,0.169,0.919,102.002,4,Favoritas
48,213.08,0.55,0.761,0,-2.819,1,0.0303,0.0201,0.0,0.0948,0.402,134.013,4,Favoritas
12,175.746,0.425,0.696,7,-6.152,1,0.0318,0.378,6.51e-06,0.235,0.686,79.593,4,Favoritas
23,258.054,0.643,0.454,8,-12.467,0,0.0372,0.813,0.000269,0.14,0.621,94.964,4,Favoritas
46,240.76,0.573,0.681,0,-6.136,1,0.0282,0.031,0.0,0.16,0.404,74.504,4,Favoritas
0,198.573,0.819,0.705,9,-6.241,1,0.0747,0.478,0.0,0.138,0.858,111.035,4,Favoritas
3,284.769,0.508,0.891,4,-4.009,1,0.0418,0.00436,0.0,0.139,0.698,169.901,4,Favoritas
13,238.346,0.532,0.652,7,-5.839,1,0.0325,0.598,0.0,0.588,0.396,74.005,4,Favoritas
26,273.113,0.671,0.598,10,-8.988,0,0.123,0.423,0.0,0.136,0.625,124.939,4,Favoritas
26,257.079,0.352,0.934,11,-3.101,0,0.0382,0.0043,0.000715,0.871,0.658,123.197,4,Favoritas
39,181.373,0.601,0.647,9,-9.86,1,0.0321,0.00241,0.000514,0.116,0.968,170.043,4,Favoritas
39,185.146,0.592,0.948,9,-4.347,1,0.0417,0.00663,8.4e-06,0.133,0.464,129.938,4,Favoritas
17,197.72,0.57,0.879,10,-3.763,1,0.39,0.284,0.0,0.2,0.56,85.763,5,Favoritas
12,255.868,0.675,0.466,7,-6.156,1,0.0401,0.898,0.0,0.0978,0.751,109.126,4,Favoritas
1,232.385,0.814,0.902,9,-5.227,0,0.0848,0.13,0.0,0.0465,0.816,100.001,4,Favoritas
46,283.84,0.812,0.579,2,-8.124,1,0.187,0.176,0.0,0.219,0.737,93.004,4,Favoritas
28,227.801,0.349,0.916,0,-6.944,1,0.455,0.0936,0.0,0.0467,0.629,190.683,4,Favoritas
44,325.187,0.666,0.935,1,-2.973,0,0.127,0.13,0.000542,0.11,0.465,115.001,4,Favoritas
27,216.36,0.637,0.977,5,-2.17,0,0.156,0.307,7.13e-06,0.375,0.56,104.964,4,Favoritas
0,240.933,0.42,0.905,0,-4.501,1,0.079,0.0971,0.0,0.172,0.71,140.05,4,Favoritas
33,181.791,0.604,0.57,10,-7.448,1,0.0784,0.411,0.0,0.0481,0.639,174.055,4,Favoritas
60,180.883,0.551,0.361,0,-15.89,1,0.0333,0.0179,2.11e-06,0.0997,0.31,135.13,4,Favoritas
50,162.953,0.495,0.824,7,-6.601,0,0.0466,0.0342,1.18e-05,0.38,0.531,147.986,4,Favoritas
28,196.756,0.299,0.519,9,-6.995,0,0.0329,0.0963,2.1e-06,0.0653,0.41,181.835,4,Favoritas
25,238.56,0.341,0.379,9,-11.051,0,0.0518,0.645,0.0,0.6,0.274,80.029,4,Favoritas
58,244.767,0.531,0.686,10,-6.309,1,0.0359,0.263,0.0,0.0975,0.316,135.97,4,Favoritas
31,242.649,0.459,0.45,11,-7.739,0,0.0325,0.0575,0.0,0.178,0.274,109.936,4,Favoritas
41,168.672,0.553,0.682,11,-5.918,0,0.0315,0.0374,0.0,0.223,0.612,137.986,4,Favoritas
56,183.013,0.585,0.608,10,-5.511,1,0.0263,0.0249,2.88e-06,0.337,0.562,95.805,4,Favoritas
33,281.52,0.794,0.496,0,-11.891,1,0.0613,0.723,0.000597,0.0941,0.836,102.076,4,Favoritas
32,176.306,0.533,0.764,4,-5.545,0,0.0315,0.049,0.0,0.781,0.322,122.094,4,Favoritas
29,192.463,0.432,0.662,4,-7.332,0,0.0378,0.0625,1.21e-06,0.198,0.568,136.397,4,Favoritas
25,237.773,0.569,0.388,0,-6.819,1,0.029,0.403,2.27e-05,0.125,0.228,124.2,4,Favoritas
16,119.205,0.206,0.777,9,-8.373,1,0.122,0.208,0.00016,0.0719,0.36,183.028,4,Favoritas
53,192.426,0.412,0.902,5,-3.269,0,0.0534,0.0146,0.0,0.091,0.899,189.146,4,Favoritas
51,240.205,0.623,0.488,2,-8.246,1,0.029,0.5,0.000211,0.131,0.169,114.019,4,Favoritas
33,225.373,0.706,0.766,7,-5.952,1,0.0417,0.166,0.0,0.588,0.597,94.911,4,Favoritas
65,223.186,0.598,0.853,2,-4.559,1,0.0506,0.269,0.0,0.112,0.66,102.473,4,Favoritas
0,329.146,0.392,0.746,10,-7.636,1,0.0691,0.161,3.28e-06,0.883,0.243,76.564,4,Favoritas
7,308.096,0.841,0.471,0,-9.272,1,0.0388,0.0137,0.0,0.196,0.833,113.008,4,Favoritas
0,146.337,0.589,0.91,2,-3.68,1,0.211,0.0299,0.0,0.02,0.89,191.928,4,Favoritas
38,236.729,0.733,0.807,11,-4.78,0,0.0426,0.321,0.0,0.096,0.21,103.924,4,Favoritas
34,307.415,0.622,0.786,7,-6.595,1,0.256,0.318,0.0,0.138,0.711,178.217,4,Favoritas
35,241.101,0.793,0.679,5,-10.495,0,0.361,0.34,0.0,0.0782,0.848,93.954,4,Favoritas
39,294.013,0.562,0.815,7,-6.205,1,0.248,0.218,0.0,0.103,0.618,189.783,4,Favoritas
45,340.253,0.68,0.665,5,-7.766,1,0.254,0.436,0.0,0.0781,0.796,172.031,4,Favoritas
48,266.051,0.782,0.684,9,-5.647,1,0.0739,0.576,0.0,0.104,0.592,100.045,4,Favoritas
48,352.235,0.675,0.626,2,-6.692,1,0.0807,0.478,0.0,0.137,0.881,170.002,4,Favoritas
50,392.561,0.665,0.718,7,-8.06,1,0.238,0.354,0.0,0.584,0.782,95.065,4,Favoritas
0,217.298,0.711,0.833,0,-8.268,1,0.0965,0.113,0.0,0.349,0.83,100.07,4,Favoritas
44,272.906,0.508,0.857,6,-4.741,0,0.0726,0.0429,2.62e-05,0.268,0.5,171.166,4,Favoritas
6,267.679,0.644,0.917,10,-4.62,1,0.04,0.00991,0.0,0.108,0.797,150.034,4,Favoritas
0,201.106,0.583,0.88,2,-5.188,1,0.0361,0.00016,0.000406,0.182,0.301,134.973,4,Favoritas
33,222.061,0.449,0.806,7,-4.738,0,0.0384,0.00336,0.0,0.203,0.326,77.504,4,Favoritas
0,176.718,0.476,0.778,6,-5.038,0,0.0511,0.0151,0.0,0.323,0.716,175.954,4,Favoritas
5,240.866,0.794,0.773,4,-5.251,0,0.0377,0.00729,0.0,0.247,0.795,109.957,4,Favoritas
48,233.026,0.463,0.683,9,-11.33,1,0.0542,0.124,0.0,0.181,0.945,146.629,1,Favoritas
53,266.586,0.667,0.279,3,-16.452,1,0.0356,0.656,0.0,0.111,0.741,149.483,4,Favoritas
36,213.733,0.348,0.937,4,-3.699,0,0.0547,0.00268,0.000111,0.1,0.453,183.505,4,Favoritas
54,258.666,0.442,0.912,11,-3.756,0,0.0381,0.0426,1.5e-06,0.0798,0.752,119.65,4,Favoritas
47,274.626,0.437,0.977,2,-4.315,1,0.154,0.00395,0.0416,0.0685,0.497,174.309,4,Favoritas
44,150.813,0.535,0.803,5,-10.169,0,0.0795,0.0999,2.47e-06,0.075,0.437,78.726,4,Favoritas
0,239.746,0.473,0.943,2,-5.651,1,0.0516,0.0154,0.0594,0.426,0.377,149.893,4,Favoritas
49,262.626,0.397,0.784,4,-6.512,1,0.0522,0.000503,0.00193,0.0865,0.24,176.046,4,Favoritas
55,290.448,0.375,0.537,2,-10.731,1,0.093,0.594,1.74e-05,0.119,0.391,166.343,4,Favoritas
15,220.114,0.546,0.767,0,-7.684,1,0.0425,0.00318,9.91e-05,0.312,0.765,170.074,4,Favoritas
63,211.666,0.632,0.556,9,-10.138,1,0.0288,0.29,0.0215,0.0779,0.633,104.996,4,Favoritas
38,343.666,0.261,0.359,3,-9.181,1,0.0353,0.841,0.0007,0.127,0.12,113.005,4,Favoritas
52,169.026,0.571,0.953,3,-5.002,1,0.0568,0.124,5.57e-06,0.35,0.682,135.599,4,Favoritas
83,391.376,0.579,0.508,2,-9.484,1,0.027,0.00574,0.000494,0.0575,0.609,147.125,4,Favoritas
78,243.773,0.815,0.438,0,-14.522,0,0.0346,0.216,0.000466,0.0787,0.552,108.965,4,Favoritas
0,164.88,0.776,0.843,4,-4.592,0,0.22,0.0283,0.0,0.0712,0.811,113.358,4,Favoritas
47,243.04,0.588,0.915,2,-5.11,1,0.0352,0.00252,0.0,0.238,0.735,123.034,4,Favoritas
0,184.874,0.587,0.943,0,-4.977,1,0.0437,0.00359,0.0026,0.334,0.755,93.47,4,Favoritas
0,197.266,0.244,0.963,2,-5.177,1,0.111,0.000844,0.0364,0.0387,0.541,191.978,4,Favoritas
30,206.417,0.503,0.97,2,-3.559,1,0.236,0.0116,0.0,0.158,0.437,180.1,4,Favoritas
0,332.306,0.453,0.9,7,-4.655,0,0.043,0.000477,3.05e-05,0.2,0.256,179.917,4,Favoritas
18,178.586,0.772,0.893,0,-4.346,1,0.0449,0.025,0.00118,0.281,0.756,102.509,4,Favoritas
42,232.747,0.663,0.737,8,-6.296,1,0.0385,0.00885,0.0,0.096,0.79,90.987,4,Favoritas
0,222.839,0.75,0.416,9,-8.205,1,0.0996,0.744,4.2e-05,0.156,0.729,145.135,4,Favoritas
15,190.438,0.843,0.624,9,-8.848,1,0.078,0.524,0.0,0.0959,0.75,116.609,4,Favoritas
0,295.26,0.677,0.697,10,-7.972,0,0.0381,0.0191,0.0522,0.277,0.592,107.997,4,Favoritas
11,155.4,0.314,0.877,7,-2.515,1,0.0449,0.303,0.000223,0.353,0.725,158.012,4,Favoritas
39,267.002,0.356,0.421,11,-7.103,0,0.0308,0.0232,0.0,0.0961,0.208,137.159,4,Favoritas
36,201.706,0.516,0.907,9,-4.942,0,0.0872,0.328,0.0,0.208,0.77,136.456,4,Favoritas
41,215.44,0.215,0.5,7,-6.293,0,0.0292,0.61,0.000164,0.12,0.139,82.146,4,Favoritas
0,234.498,0.665,0.648,9,-7.829,0,0.132,0.304,0.0,0.0743,0.917,139.865,4,Favoritas
51,193.226,0.601,0.401,9,-6.987,1,0.0501,0.337,0.0,0.0969,0.418,111.31,4,Favoritas
58,278.333,0.621,0.615,9,-6.596,1,0.032,0.649,0.0,0.0891,0.179,102.954,4,Favoritas
0,202.88,0.68,0.934,11,-4.787,1,0.0396,0.0277,1.9e-05,0.106,0.899,102.509,4,Favoritas
33,222.04,0.698,0.715,11,-4.908,1,0.0269,0.211,0.000209,0.0915,0.47,100.015,4,Favoritas
27,334.2,0.653,0.452,2,-7.965,1,0.0294,0.682,1.61e-06,0.103,0.446,115.682,4,Favoritas
41,244.76,0.546,0.821,1,-6.208,0,0.0303,0.0343,1.9e-06,0.294,0.757,159.906,4,Favoritas
12,238.786,0.326,0.93,10,-6.135,0,0.0686,3.88e-05,0.0328,0.95,0.364,94.801,4,Favoritas
79,122.066,0.692,0.497,2,-7.316,1,0.119,0.676,0.0,0.259,0.475,81.308,4,Favoritas
72,210.373,0.438,0.71,2,-12.412,1,0.0919,0.262,0.537,0.221,0.53,145.928,4,Favoritas
0,247.013,0.77,0.555,6,-7.343,0,0.233,0.29,0.0,0.0598,0.962,143.976,4,Favoritas
12,176.16,0.466,0.63,11,-8.383,0,0.0708,0.127,0.0,0.351,0.503,136.971,4,Favoritas
